Customer_ID,revenue
12627.0,4478.53
12628.0,786.46
12629.0,1558.22
12630.0,1270.88
12631.0,3481.57
12632.0,804.88
12633.0,5678.16
12634.0,490.0
12635.0,2930.41
12636.0,141.0
12637.0,8340.31
12638.0,921.49
12639.0,1312.37
12640.0,1174.58
12641.0,185.9
12642.0,1013.26
12643.0,8350.42
12644.0,1918.49
12645.0,3539.3
12646.0,1346.97
12647.0,17924.35
12648.0,1112.0
12649.0,2294.65
12650.0,314.44
12651.0,377.75
12652.0,1017.03
12653.0,4160.83
12654.0,601.98
12655.0,261.35
12656.0,6407.83
12657.0,1643.18
12658.0,686.05
12659.0,91.68
12660.0,245.1
12661.0,162.0
12662.0,6988.02
12663.0,239.4
12664.0,6070.04
12665.0,313.6
12666.0,1248.42
12667.0,620.13
12668.0,11444.68
12669.0,2744.0299999999997
12670.0,3760.29
12671.0,2622.481
12672.0,437.05
12673.0,1230.02
12674.0,1970.6
12675.0,958.5
12676.0,2843.09
12677.0,395.1
12678.0,34281.18
12679.0,1113.02
12680.0,880.81
12681.0,30868.28
12682.0,24033.91
12683.0,12696.78
12684.0,2283.63
12685.0,2863.08
12686.0,178.28
12687.0,2138.91
12688.0,4873.8099999999995
12689.0,1247.61
12690.0,389.01
12691.0,1170.4
12692.0,110.95
12693.0,1703.02
12694.0,1843.35
12695.0,1407.1200000000001
12696.0,851.91
12697.0,957.59
12698.0,339.75
12699.0,638.11
12700.0,4939.99
12701.0,2446.41
12702.0,219.0
12703.0,1006.53
12704.0,2340.84
12705.0,11762.1
12707.0,603.42
12708.0,5314.1
12709.0,31093.34
12710.0,1149.02
12711.0,1339.05
12712.0,7193.66
12713.0,848.55
12714.0,14093.71
12715.0,353.86
12716.0,1053.49
12717.0,1308.91
12718.0,238.25
12719.0,644.95
12720.0,8260.67
12721.0,4013.08
12722.0,997.63
12723.0,725.07
12724.0,2317.52
12725.0,2694.56
12726.0,4014.6
12727.0,5679.53
12728.0,1070.17
12729.0,453.01
12730.0,829.25
12731.0,25775.71
12732.0,236.26000000000002
12733.0,2424.87
12734.0,639.65
12735.0,779.5699999999999
12736.0,234.0
12737.0,3710.5
12738.0,310.7
12739.0,2726.73
12740.0,427.6
12741.0,406.07
12742.0,1201.52
12743.0,546.43
12744.0,25317.06
12745.0,925.41
12746.0,254.55
12747.0,9276.539999999999
12748.0,56599.39
12749.0,6897.36
12750.0,275.88
12751.0,268.27
12752.0,4366.78
12753.0,21429.39
12754.0,3010.74
12755.0,9030.66
12756.0,112.07999999999998
12757.0,7857.1
12758.0,9903.24
12759.0,5020.74
12760.0,347.8
12761.0,782.95
12762.0,1898.52
12763.0,814.16
12764.0,1693.88
12765.0,1404.58
12766.0,10068.28
12767.0,949.82
12768.0,168.69000000000003
12769.0,1143.6
12770.0,3246.45
12771.0,282.3
12772.0,892.47
12773.0,124.25
12774.0,98.7
12775.0,1686.12
12776.0,55.5
12777.0,519.45
12778.0,1775.68
12779.0,6722.2699999999995
12780.0,337.4
12781.0,826.74
12782.0,4618.24
12783.0,2225.91
12784.0,1804.75
12785.0,1100.4
12786.0,728.5
12787.0,862.18
12788.0,444.9
12789.0,273.35
12790.0,591.85
12791.0,1056.1100000000001
12792.0,827.01
12793.0,1017.33
12794.0,860.41
12795.0,430.48
12796.0,381.0
12797.0,806.11
12798.0,8510.93
12799.0,219.35
12800.0,584.25
12801.0,1071.82
12802.0,2416.42
12803.0,1092.81
12804.0,327.02
12805.0,1434.95
12806.0,2878.96
12807.0,330.35
12808.0,906.1
12809.0,1755.94
12810.0,534.99
12811.0,1033.9
12812.0,229.64000000000001
12813.0,1687.8
12814.0,125.92
12815.0,1063.46
12816.0,572.2
12817.0,690.98
12818.0,1542.08
12819.0,540.52
12820.0,2689.52
12821.0,220.8
12822.0,948.88
12823.0,6501.5
12824.0,397.12
12825.0,518.63
12826.0,2955.75
12827.0,430.15000000000003
12828.0,1018.71
12829.0,385.3
12830.0,6814.64
12831.0,451.11
12832.0,383.03
12833.0,417.38
12834.0,312.38
12835.0,6043.31
12836.0,6585.62
12837.0,688.41
12838.0,3398.48
12839.0,10071.73
12840.0,4041.97
12841.0,7540.68
12842.0,1917.99
12843.0,6588.41
12844.0,648.6
12845.0,354.09
12846.0,15.58
12847.0,1636.8999999999999
12848.0,208.0
12849.0,3090.56
12850.0,330.0
12851.0,284.13
12852.0,311.55
12853.0,3907.5
12854.0,2994.02
12855.0,650.9399999999999
12856.0,2179.93
12857.0,3688.0
12858.0,177.92
12859.0,575.1
12860.0,55.47
12861.0,68.25
12862.0,1008.3199999999999
12863.0,2792.5499999999997
12864.0,299.57
12865.0,3323.47
12866.0,1227.35
12867.0,7913.29
12868.0,2247.06
12869.0,337.66999999999996
12870.0,1676.95
12871.0,744.02
12872.0,3685.4900000000002
12873.0,2027.3
12874.0,948.42
12875.0,1356.99
12876.0,4081.79
12877.0,2955.17
12878.0,854.99
12879.0,573.22
12880.0,640.13
12881.0,298.0
12882.0,1463.04
12883.0,703.47
12884.0,309.05
12885.0,1175.22
12886.0,1378.4
12887.0,222.4
12888.0,354.12
12889.0,385.46000000000004
12890.0,717.27
12891.0,840.5
12892.0,263.38
12893.0,188.14
12894.0,157.35
12895.0,372.8
12897.0,514.25
12898.0,310.96000000000004
12899.0,366.4
12900.0,340.33
12901.0,17654.54
12902.0,138.68
12903.0,833.53
12904.0,509.58
12905.0,1018.42
12906.0,2919.81
12907.0,508.91
12908.0,1776.0
12909.0,3103.19
12910.0,5796.52
12911.0,1680.47
12912.0,1662.3
12913.0,6700.860000000001
12914.0,223.98
12915.0,1174.75
12916.0,4654.0199999999995
12917.0,4359.2
12918.0,10953.5
12919.0,1335.19
12920.0,488.09000000000003
12921.0,35921.04
12922.0,405.38
12923.0,789.87
12924.0,2469.4
12925.0,729.3299999999999
12926.0,1548.46
12927.0,197.31
12928.0,4304.89
12929.0,117.85
12930.0,415.8
12931.0,92347.34
12932.0,1698.56
12933.0,1687.03
12934.0,181.65
12935.0,4243.86
12936.0,1063.9
12937.0,3097.61
12938.0,114.14
12939.0,25264.8
12940.0,913.54
12941.0,377.49
12942.0,942.65
12943.0,496.5
12944.0,604.51
12945.0,900.11
12946.0,324.45
12947.0,1908.03
12948.0,2317.43
12949.0,15526.7
12950.0,1843.0
12951.0,3213.7200000000003
12952.0,1387.79
12953.0,828.8100000000001
12954.0,162.45
12955.0,4757.16
12956.0,521.89
12957.0,8706.97
12958.0,539.49
12959.0,150.95
12960.0,1322.07
12961.0,211.99
12962.0,266.39
12963.0,3601.59
12964.0,132.24
12965.0,771.91
12966.0,160.18
12967.0,4306.92
12968.0,135.95
12969.0,122.45
12970.0,1524.97
12971.0,15972.79
12972.0,1161.2
12973.0,385.55
12974.0,408.95
12975.0,2100.09
12976.0,3156.38
12977.0,517.63
12978.0,2502.82
12979.0,517.7
12980.0,16245.78
12981.0,372.21999999999997
12982.0,2744.81
12983.0,490.08000000000004
12984.0,97.5
12985.0,1239.38
12986.0,2729.84
12987.0,1312.21
12988.0,535.32
12989.0,13551.75
12990.0,955.5
12991.0,764.82
12992.0,93.35000000000001
12993.0,1259.6299999999999
12994.0,974.4200000000001
12995.0,211.32
12996.0,355.5
12997.0,2110.91
12998.0,920.08
12999.0,455.88
13000.0,1032.5
13001.0,24172.100000000002
13002.0,414.13
13003.0,149.05
13004.0,11650.85
13005.0,999.68
13006.0,81.57
13007.0,175.25
13008.0,612.13
13009.0,234.0
13010.0,330.12
13011.0,101.10000000000001
13012.0,2972.83
13013.0,12625.77
13014.0,5381.08
13015.0,6586.42
13016.0,789.89
13017.0,204.0
13018.0,9763.16
13019.0,1229.95
13020.0,618.96
13021.0,4887.24
13022.0,65.3
13023.0,1449.03
13024.0,555.87
13025.0,323.39
13026.0,1733.08
13027.0,17335.2
13028.0,661.3199999999999
13029.0,1927.3
13030.0,1227.22
13031.0,3419.27
13032.0,2843.55
13033.0,220.55
13034.0,922.68
13035.0,1364.2
13036.0,307.1
13037.0,3914.9500000000003
13038.0,908.46
13039.0,1010.73
13040.0,676.99
13041.0,799.13
13042.0,1556.54
13043.0,516.42
13044.0,4853.9
13045.0,808.92
13046.0,949.25
13047.0,8795.16
13048.0,4084.21
13049.0,1408.24
13050.0,12344.53
13051.0,155.8
13052.0,3168.53
13053.0,127.65
13055.0,2321.11
13056.0,209.48
13057.0,722.09
13058.0,271.40000000000003
13059.0,2303.17
13060.0,307.53
13061.0,248.61
13062.0,346.98
13063.0,188.4
13064.0,1680.74
13065.0,1260.91
13066.0,470.8
13067.0,508.51
13068.0,344.0
13069.0,9683.13
13070.0,751.7
13071.0,129.22
13072.0,177.15
13073.0,418.08
13074.0,1378.74
13075.0,919.61
13076.0,135.4
13077.0,3064.67
13078.0,29532.45
13079.0,419.18
13080.0,280.73
13081.0,59205.15
13082.0,7335.75
13083.0,395.43
13084.0,122.39999999999999
13085.0,2433.28
13086.0,439.33000000000004
13087.0,313.64
13088.0,236.11
13089.0,116737.86
13090.0,14103.09
13091.0,2321.82
13092.0,2140.28
13093.0,54943.65
13094.0,2433.1200000000003
13095.0,74.39999999999999
13096.0,419.70000000000005
13097.0,13389.22
13098.0,28882.44
13099.0,207.35999999999999
13101.0,695.4
13102.0,11696.92
13103.0,709.64
13104.0,1709.1
13105.0,72.0
13106.0,603.46
13107.0,5253.07
13108.0,1098.52
13109.0,1134.03
13110.0,2957.4700000000003
13111.0,321.88000000000005
13112.0,20.6
13113.0,18625.73
13114.0,234.38
13115.0,5494.7
13116.0,501.14
13117.0,2643.81
13118.0,2415.41
13119.0,134.9
13120.0,30.599999999999998
13121.0,283.73
13122.0,922.39
13123.0,506.75
13124.0,4782.45
13125.0,158.57
13126.0,3998.25
13127.0,259.17
13128.0,263.5
13129.0,233.25
13130.0,64.0
13131.0,3313.77
13132.0,77.3
13133.0,200.45000000000002
13134.0,2475.23
13135.0,3371.45
13136.0,6274.56
13137.0,7712.7
13138.0,1467.24
13139.0,8202.98
13140.0,1215.68
13141.0,7668.58
13142.0,307.09
13143.0,405.1
13144.0,135.35
13145.0,1423.52
13146.0,228.91
13147.0,712.8000000000001
13148.0,8621.81
13149.0,1676.06
13150.0,449.96999999999997
13151.0,2580.7400000000002
13152.0,2146.38
13153.0,486.22
13154.0,1624.84
13155.0,1750.18
13156.0,1586.54
13157.0,5687.36
13158.0,1508.18
13159.0,1437.85
13160.0,91.8
13161.0,478.88
13162.0,9275.49
13163.0,17.65
13164.0,372.2
13165.0,1451.16
13166.0,884.18
13167.0,1125.15
13168.0,1875.31
13169.0,840.08
13170.0,116.00999999999999
13171.0,468.41
13172.0,69.6
13173.0,2639.35
13174.0,9494.84
13175.0,831.45
13176.0,492.84
13177.0,512.2
13178.0,14059.19
13179.0,572.3100000000001
13180.0,86.10000000000001
13181.0,359.69
13182.0,121.18
13183.0,7036.18
13184.0,1701.29
13185.0,71.4
13186.0,1575.89
13187.0,367.01
13188.0,114.60000000000001
13189.0,260.68
13190.0,570.66
13191.0,164.69
13192.0,2558.58
13193.0,117.88
13194.0,472.78
13195.0,172.38
13196.0,3068.84
13197.0,373.01000000000005
13198.0,4974.2300000000005
13199.0,16432.89
13200.0,870.09
13201.0,1240.6100000000001
13202.0,1580.3
13203.0,2648.25
13204.0,966.6600000000001
13205.0,2803.2
13206.0,8377.32
13207.0,535.86
13208.0,1988.5
13209.0,8509.51
13210.0,353.48
13211.0,2729.32
13212.0,788.08
13213.0,3851.52
13214.0,3264.23
13215.0,81.6
13216.0,333.74
13217.0,666.48
13218.0,62.63999999999999
13219.0,76.23
13220.0,1336.0900000000001
13221.0,847.41
13222.0,88.5
13223.0,969.1200000000001
13224.0,2155.95
13225.0,16260.07
13226.0,312.46
13227.0,257.7
13228.0,358.0
13229.0,160.95
13230.0,6360.78
13232.0,1357.6
13233.0,1176.46
13234.0,356.95
13235.0,1031.07
13236.0,744.85
13237.0,643.0
13238.0,1006.63
13239.0,1594.69
13240.0,1738.52
13241.0,115.58
13242.0,699.4
13243.0,1278.04
13244.0,121.74000000000001
13245.0,989.22
13246.0,3387.43
13247.0,501.12
13248.0,465.68
13249.0,1608.93
13250.0,256.04
13251.0,252.68
13252.0,399.3
13253.0,2951.11
13254.0,51.410000000000004
13255.0,904.46
13257.0,149.75
13258.0,1035.18
13259.0,1433.38
13260.0,557.62
13261.0,944.1
13262.0,573.45
13263.0,8704.69
13264.0,722.5600000000001
13265.0,2107.66
13266.0,6135.04
13267.0,9758.26
13268.0,3214.69
13269.0,8891.7
13270.0,1180.0
13271.0,217.38
13272.0,276.56
13273.0,138.98
13274.0,360.85
13275.0,241.66
13276.0,1939.26
13277.0,523.3
13278.0,1435.85
13279.0,137.75
13280.0,2322.63
13281.0,350.85
13282.0,1313.19
13283.0,373.36
13284.0,201.19
13285.0,3364.59
13286.0,734.91
13287.0,781.59
13288.0,927.61
13289.0,307.95
13290.0,208.63
13291.0,3320.84
13292.0,994.51
13293.0,1192.94
13294.0,1689.53
13295.0,1101.97
13296.0,792.51
13297.0,4368.62
13298.0,360.0
13299.0,1218.7
13300.0,1285.51
13301.0,618.09
13302.0,159.2
13303.0,61.72
13304.0,1217.99
13305.0,3754.71
13306.0,53.65
13307.0,273.34
13308.0,1670.3700000000001
13309.0,1706.3700000000001
13310.0,1541.2
13311.0,598.57
13312.0,124.75
13313.0,3445.32
13314.0,775.94
13315.0,310.26
13316.0,13191.57
13317.0,6486.091
13318.0,640.76
13319.0,22082.5
13320.0,2228.1
13321.0,567.36
13322.0,199.48000000000002
13323.0,787.85
13324.0,10513.47
13325.0,675.3
13326.0,281.76
13327.0,9879.48
13328.0,1308.48
13329.0,5112.97
13330.0,2806.18
13331.0,262.4
13332.0,350.9
13333.0,1015.74
13334.0,6263.75
13336.0,795.12
13337.0,1575.26
13338.0,2445.62
13339.0,860.12
13340.0,22100.56
13341.0,775.85
13343.0,353.43
13344.0,2543.72
13345.0,389.5
13346.0,299.4
13347.0,341.36
13348.0,233.76
13349.0,247.32
13350.0,979.12
13351.0,373.94
13352.0,397.97999999999996
13354.0,743.53
13355.0,674.7
13356.0,768.24
13357.0,3838.36
13358.0,439.03
13359.0,1043.31
13360.0,1553.65
13361.0,1450.5
13362.0,5394.07
13363.0,1723.86
13364.0,134.95999999999998
13365.0,2225.37
13366.0,56.160000000000004
13367.0,510.20000000000005
13368.0,1121.5
13369.0,616.5600000000001
13370.0,1509.74
13371.0,2297.66
13372.0,378.64
13373.0,7587.1900000000005
13374.0,422.8
13375.0,1792.23
13376.0,1019.76
13377.0,1552.88
13379.0,572.56
13380.0,62.4
13381.0,8224.37
13382.0,1387.58
13383.0,305.28000000000003
13384.0,6680.83
13385.0,534.57
13386.0,835.46
13387.0,189.44
13388.0,1185.65
13389.0,797.96
13390.0,544.08
13391.0,59.8
13392.0,91.14
13393.0,1131.45
13394.0,6621.7
13395.0,1180.23
13396.0,1360.99
13397.0,3191.87
13398.0,670.34
13399.0,275.4
13400.0,310.83
13402.0,1535.13
13403.0,229.5
13404.0,252.49
13405.0,1213.811
13406.0,568.92
13407.0,2244.7
13408.0,51733.462
13410.0,2201.96
13411.0,213.55
13412.0,487.34999999999997
13413.0,429.44
13414.0,2494.14
13415.0,800.67
13416.0,940.8000000000001
13417.0,1669.49
13418.0,12233.6
13419.0,221.06
13420.0,159.85
13421.0,4103.12
13422.0,2626.3
13423.0,217.03
13424.0,572.77
13425.0,3403.63
13426.0,8167.38
13427.0,1006.53
13428.0,499.98
13429.0,1006.8
13430.0,679.45
13431.0,3316.24
13432.0,439.1
13433.0,658.3199999999999
13434.0,1666.8600000000001
13435.0,4475.2300000000005
13436.0,196.89
13437.0,3408.06
13438.0,46.5
13439.0,986.61
13440.0,1295.25
13441.0,720.9
13442.0,419.87
13443.0,1280.16
13444.0,631.6800000000001
13445.0,241.89999999999998
13446.0,3881.89
13447.0,1129.14
13448.0,9240.87
13449.0,291.88
13450.0,4120.04
13451.0,7190.92
13452.0,729.8
13453.0,781.6899999999999
13454.0,219.87
13455.0,2905.93
13456.0,1766.72
13457.0,148.22
13458.0,11959.27
13459.0,1160.4099999999999
13460.0,183.44
13461.0,4160.0
13462.0,1153.85
13464.0,3097.64
13465.0,931.12
13466.0,1013.35
13467.0,1083.71
13468.0,13390.51
13469.0,82.4
13470.0,165.0
13471.0,2531.58
13472.0,592.24
13473.0,2657.7599999999998
13474.0,663.79
13475.0,1431.78
13476.0,2061.4700000000003
13477.0,2834.17
13478.0,2215.78
13479.0,851.37
13480.0,627.82
13481.0,3830.84
13482.0,336.09
13483.0,140.34
13484.0,790.72
13485.0,3019.2200000000003
13486.0,1122.41
13487.0,846.87
13488.0,15587.88
13489.0,449.52
13490.0,154.25
13491.0,4566.56
13492.0,1269.84
13493.0,618.63
13494.0,316.26000000000005
13495.0,5374.26
13496.0,653.33
13497.0,1320.33
13498.0,327.38
13499.0,1159.11
13500.0,1466.3
13501.0,2885.11
13502.0,780.5
13503.0,1905.39
13504.0,295.93
13505.0,4393.63
13506.0,1639.2
13507.0,2479.16
13508.0,287.05
13509.0,1114.72
13510.0,4558.29
13511.0,282.76
13512.0,713.39
13513.0,824.59
13514.0,815.9000000000001
13515.0,1265.82
13516.0,1685.26
13517.0,2128.42
13518.0,659.4399999999999
13519.0,343.21
13520.0,6909.4
13521.0,1093.65
13522.0,125.80000000000001
13523.0,5101.52
13524.0,680.1800000000001
13525.0,628.78
13526.0,1182.0
13527.0,4683.74
13529.0,307.76
13530.0,402.97999999999996
13531.0,1738.52
13532.0,210.31
13533.0,270.79
13534.0,7720.9
13535.0,89.5
13536.0,3448.29
13537.0,717.85
13538.0,3112.73
13539.0,1569.3600000000001
13540.0,632.39
13541.0,785.25
13542.0,4006.17
13543.0,1439.6100000000001
13544.0,829.0
13545.0,374.64
13546.0,1092.14
13547.0,175.53
13548.0,908.99
13549.0,1005.8
13550.0,349.51
13551.0,244.2
13552.0,6978.92
13553.0,517.8
13554.0,1638.28
13555.0,8999.19
13556.0,200.82
13557.0,3032.26
13558.0,605.06
13559.0,990.0
13560.0,174.37
13561.0,1820.72
13562.0,4838.18
13563.0,777.53
13564.0,17249.55
13565.0,414.8
13566.0,1708.1200000000001
13567.0,1083.69
13568.0,192.85
13569.0,893.78
13570.0,239.49
13571.0,4546.54
13572.0,1384.25
13573.0,916.47
13574.0,421.25
13575.0,732.0699999999999
13576.0,11551.74
13577.0,3489.28
13578.0,147.66
13579.0,1539.04
13580.0,107.75
13581.0,280.53000000000003
13582.0,241.68
13583.0,1445.031
13584.0,392.45
13585.0,684.54
13586.0,131.53
13587.0,1673.5
13588.0,2478.95
13589.0,1120.74
13590.0,6349.59
13591.0,2093.94
13592.0,247.95999999999998
13593.0,5523.6900000000005
13594.0,533.32
13595.0,818.22
13596.0,697.04
13597.0,396.71
13598.0,789.59
13599.0,10167.630000000001
13600.0,518.42
13601.0,1185.14
13602.0,1025.17
13603.0,164.34
13604.0,717.62
13605.0,522.67
13606.0,280.53999999999996
13607.0,1078.31
13608.0,236.2
13609.0,167.35
13610.0,2175.88
13611.0,3319.53
13612.0,818.29
13613.0,1039.8500000000001
13614.0,2359.19
13615.0,6272.53
13616.0,288.1
13617.0,1278.75
13618.0,177.34
13619.0,231.69
13620.0,112.34
13621.0,213.85
13622.0,658.95
13623.0,2566.49
13624.0,462.08
13625.0,301.26
13626.0,707.04
13627.0,2245.9
13628.0,310.14
13629.0,13370.86
13630.0,2031.78
13631.0,3070.42
13632.0,3648.15
13634.0,5073.47
13635.0,2999.16
13636.0,949.12
13637.0,810.5
13638.0,122.64
13639.0,1346.27
13640.0,405.0
13641.0,1016.47
13642.0,514.72
13643.0,2156.77
13644.0,2624.26
13645.0,252.1
13646.0,326.25
13647.0,3071.68
13648.0,1764.02
13649.0,1678.88
13650.0,3288.0
13651.0,226.85
13652.0,2570.85
13653.0,152.2
13654.0,6308.0
13655.0,2280.51
13656.0,1078.85
13657.0,382.14
13658.0,6025.5
13659.0,4894.88
13660.0,314.59
13661.0,325.24
13662.0,2250.11
13663.0,2047.51
13665.0,1711.6599999999999
13666.0,127.89999999999999
13667.0,305.02
13668.0,13089.94
13669.0,413.55
13670.0,349.7
13671.0,194.95
13672.0,419.92
13673.0,396.92
13674.0,240.68
13675.0,486.82000000000005
13676.0,243.9
13677.0,556.1899999999999
13678.0,232.6
13679.0,281.26
13680.0,11435.67
13681.0,827.83
13682.0,59.5
13683.0,258.6
13684.0,596.98
13685.0,3119.44
13686.0,409.04
13687.0,11880.84
13688.0,375.5
13689.0,1259.5
13690.0,172.25
13691.0,212.78
13692.0,3114.4
13693.0,2011.82
13694.0,196482.81
13695.0,2770.73
13696.0,2020.4
13697.0,151.29999999999998
13698.0,465.53000000000003
13699.0,764.15
13700.0,2613.46
13701.0,161.0
13702.0,135.18
13703.0,425.56
13704.0,2308.06
13705.0,2035.33
13706.0,631.17
13707.0,3365.86
13708.0,296.88
13709.0,7591.75
13710.0,509.52
13711.0,1792.26
13712.0,766.42
13713.0,743.26
13714.0,161.35
13715.0,8483.29
13716.0,138.28
13717.0,1763.3
13718.0,306.55
13719.0,2815.25
13720.0,799.9
13721.0,741.54
13722.0,5635.41
13723.0,1209.2
13724.0,213.01
13725.0,1980.56
13726.0,1079.6599999999999
13727.0,1080.05
13728.0,2855.17
13729.0,724.73
13730.0,752.6
13731.0,610.59
13732.0,491.86
13733.0,487.03000000000003
13734.0,6701.640000000001
13735.0,9813.22
13736.0,2766.21
13737.0,339.59999999999997
13738.0,440.93
13739.0,292.2
13740.0,1597.77
13741.0,668.4300000000001
13742.0,3131.02
13743.0,1341.6
13744.0,1156.36
13745.0,777.36
13746.0,176.69
13747.0,249.39999999999998
13748.0,2268.35
13750.0,3602.1800000000003
13751.0,296.25
13752.0,1590.73
13753.0,2094.57
13754.0,447.05
13755.0,2161.35
13756.0,9207.5
13757.0,195.55
13758.0,9416.98
13759.0,659.4100000000001
13760.0,1363.6399999999999
13761.0,1952.17
13762.0,2472.48
13763.0,5217.4400000000005
13764.0,2953.26
13765.0,352.821
13766.0,190.35
13767.0,35540.53
13768.0,875.97
13769.0,5800.42
13770.0,785.37
13771.0,5728.82
13772.0,3114.22
13773.0,301.54
13774.0,345.0
13775.0,1049.66
